id_card,academic_year_id,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
e20120687,2015,500,3262,250,5519,250,,,,
e20130113,2015,550,2540,275,4372,275,,,,
e20130511,2015,550,2666,300,,,,,,
e20130287,2015,550,2100,275,4429,275,,,,
e20130488,2015,550,2813,300,5456,250,,,,
e20110308,2015,500,,,,,,,,
e20140853,2015,500,1113,250,5352,250,,,,
e20141063,2015,300,1534,150,3620,150,,,,
e20131088,2015,0,,,,,,,,
e20110148,2015,225,1845,125,3764,100,,,e20110148,
e20140149,2015,550,487,275,4137,275,,,,
e20130184,2015,550,3243,100,,,,,,
e20140927,2015,300,767,100,,,,,,
e20110544,2015,450,2733,225,4582,225,,,e20110544,
e20131223,2015,200,1432,200,,,,,,
,2015,0,,,,,,,,
,2015,550,780,275,,,,,,
e20140887,2015,200,627,100,3573,100,,,,
e20110144,2015,500,,,,,,,,
e20130708,2015,550,772,275,4150,275,,,,
e20130552,2015,550,2124,275,,,,,,
e20131084,2015,0,,,,,,,,
e20120769,2015,500,1733,250,5138,250,,,,
e20120628,2015,550,,,,,,,,
e20120241,2015,550,,,,,,,,
e20130726,2015,400,1683,200,4113,200,,,,
e20130952,2015,300,3303,150,5143,150,,,,
e20130284,2015,400,2313,400,,,,,,
e20120607,2015,250,1736,125,5545,125,,,,
e20120024,2015,500,,,,,,,,
e20120069,2015,500,2082,250,5424,250,,,,
e20120169,2015,500,3389,500,,,,,,
e20120720,2015,500,2682,250,4497,250,,,,
e20120184,2015,0,,,,,,,,
e20120251,2015,250,3391,250,,,,,,
e20120065,2015,500,3277,250,5374,250,,,,
e20130437,2015,550,1303,275,3589,275,,,,
e20120135,2015,550,2793,275,4090,275,,,,
e20120140,2015,500,1320,250,5186,250,,,,
e20120755,2015,500,3261,250,5536,250,,,,
e20131143,2015,300,2398,150,5030,150,,,,
e20120146,2015,500,2943,250,4661,250,,,,
e20120263,2015,250,2014,250,,,,,,
e20130649,2015,400,3220,200,4508,200,,,,
e20120334,2015,500,,,,,,,,
,2015,250,1161,125,5347,125,,,,
e20120384,2015,500,2819,250,5137,250,,,,
e20120799,2015,500,1814,250,4696,250,,,,
e20120811,2015,500,3019,250,3727,250,,,,
e20110220,2015,500,,,,,,,,
,2015,0,,,,,,,,
e20120405,2015,500,4957,250,,,,,,
e20120498,2015,500,3076,250,4068,250,,,,
e20120531,2015,500,2748,250,4979,250,,,,
,2015,125,,,,,,,,
,2015,500,2627,200,3507,300,,,,
e20130136,2015,550,,,,,,,,
e20120260,2015,500,3112,100,5376,400,,,,
e20120728,2015,500,,,,,,,,
e20130039,2015,0,,,,,,,,
e20130080,2015,550,4552,550,,,,,,
e20140839,2015,250,997,250,,,,,,
,2015,0,,,,,,,,
,2015,500,2820,250,4752,250,,,,
,2015,500,2877,250,5345,250,,,,
e20110311,2015,225,2430,125,5556,100,,,e20110311,
e20120171,2015,250,1248,200,4329,50,,,,
e20120269,2015,500,2727,250,4505,250,,,,
e20131048,2015,0,,,,,,,,
e20120653,2015,500,,,,,,,,
e20140726,2015,550,751,275,4679,275,,,,
e20110010,2015,225,1732,125,5480,100,,,,
e20120438,2015,500,3406,500,,,,,,
e20130555,2015,400,1992,200,4221,200,,,,
e20110612,2015,450,1829,225,4663,225,,,e20110612,
e20120356,2015,500,3228,100,5335,400,,,,
e20130472,2015,550,2665,250,5121,300,,,,
e20130106,2015,550,217,550,,,,,,
e20120166,2015,500,2073,250,4966,250,,,,
e20140556,2015,550,313,275,4473,275,,,,
e20120563,2015,500,1329,500,,,,,,
e20120744,2015,250,1804,250,,,,,,
e20140809,2015,550,843,550,,,,,,
e20140848,2015,500,1077,250,4769,250,,,,
e20120433,2015,250,3405,250,,,,,,
e20130005,2015,550,1276,550,,,,,,
e20110131,2015,450,1430,250,5113,200,,,e20110131,
e20120550,2015,500,2378,245,4515,255,,,,
e20140319,2015,550,744,200,3625,200,4608,150,,
e20120477,2015,500,2344,250,4450,250,,,,
e20131103,2015,0,,,,,,,,
e20110051,2015,0,,,,,,,e20110051,
e20130142,2015,550,1719,275,4335,275,,,,
e20120560,2015,500,2406,250,4938,250,,,,
e20120582,2015,500,3788,250,4742,250,,,,
e20120642,2015,550,,,,,,,,
e20120726,2015,0,,,,,,,,
e20120796,2015,400,1145,200,3623,200,,,,
e20110130,2015,500,,,,,,,e20110130,
e20120130,2015,550,,,,,,,,
e20120417,2015,500,3402,500,,,,,,
e20140642,2015,0,812,,,,,,,
e20120167,2015,550,,,,,,,,
e20140980,2015,200,990,100,,,,,,
e20120699,2015,500,2291,200,4645,300,,,,
e20120018,2015,500,,,,,,,,
e20130102,2015,400,12,150,3907,250,,,,
e20120133,2015,500,2597,250,4905,250,,,,
e20130237,2015,550,1752,275,5276,275,,,,
e20110298,2015,450,3046,225,5181,225,,,e20110298,
e20130910,2015,550,3272,275,,,,,,
e20120623,2015,250,1687,125,4249,125,,,,
e20110034,2015,450,2092,225,3960,225,,,e20110034,
e20131177,2015,0,,,,,,,,
e20120681,2015,500,1251,500,,,,,,
e20120739,2015,500,1837,100,5341,400,,,,
e20120788,2015,500,2932,250,3965,250,,,,
e20130944,2015,400,1928,200,3994,200,,,,
e20130660,2015,550,1577,275,4281,275,,,,
e20110554,2015,450,2903,450,,,,,e20110554,
e20120400,2015,500,4060,500,,,,,,
e20131085,2015,300,1420,150,3671,150,,,,
e20130781,2015,550,1818,275,4346,275,,,,
e20120816,2015,500,,500,,,,,,
e20130754,2015,0,,,,,,,,
e20120111,2015,250,2970,250,,,,,,
e20110623,2015,450,2747,250,5381,200,,,e20110623,
e20120457,2015,500,3136,250,5593,250,,,,
e20110038,2015,450,3083,125,4889,325,,,e20110038,
e20110352,2015,0,,,,,,,e20110352,
e20120485,2015,550,,,,,,,,
,2015,500,951,250,5570,250,,,,
,2015,550,2808,275,5548,255,,,,
e20140150,2015,550,283,275,4641,275,,,,
e20120425,2015,500,3108,250,5293,250,,,,
e20131043,2015,200,2414,100,5544,100,,,,
e20130942,2015,400,3273,200,5072,200,,,,
e20130052,2015,400,3422,400,,,,,,
e20120562,2015,250,2358,125,4949,125,,,,
e20120593,2015,500,2054,250,5420,250,,,,
e20120077,2015,500,,,,,,,,
e20120497,2015,500,3146,250,4660,250,,,,
e20130217,2015,550,2651,400,4089,150,,,,
e20120761,2015,250,2165,250,,,,,,
e20120760,2015,500,3014,250,4698,250,,,,
e20120651,2015,500,2910,250,5199,250,,,,
e20120240,2015,500,2454,250,3827,250,,,,
e20120373,2015,500,2619,250,5414,250,,,,
e20130300,2015,550,1290,250,3848,300,,,,
e20110507,2015,450,3660,450,,,,,e20110507,
e20110818,2015,500,2158,100,,,,,,
e20120521,2015,500,2844,250,3847,250,,,,
e20110909,2015,300,,,,,,,,
e20120500,2015,500,2065,250,4383,250,,,,
e20120021,2015,250,1885,250,,,,,e20110010,
e20130116,2015,400,3193,200,4044,200,,,,
e20130247,2015,550,254,275,4246,275,,,,
e20131176,2015,200,2290,100,5592,100,,,,
e20120001,2015,500,2766,250,4154,250,,,,
e20120250,2015,0,,,,,,,,
e20130720,2015,550,1521,275,4618,275,,,,
e20120712,2015,550,3045,160,4477,390,,,,
e20110457,2015,450,3038,150,5716,300,,,e20110457,
e20120232,2015,500,3552,500,,,,,,
e20120418,2015,250,3403,250,,,,,,
e20130940,2015,550,2892,275,5665,275,,,,
e20120634,2015,500,2599,250,3961,250,,,,
e20130885,2015,550,2373,275,4058,275,,,,
e20100605,2015,450,4833,450,,,,,,
e20120313,2015,500,2003,250,4435,250,,,,
e20120510,2015,250,1300,250,,,,,,
e20120258,2015,500,1866,250,4424,250,,,,
e20130044,2015,550,3419,550,,,,,,
e20120213,2015,500,,,,,,,,
e20130311,2015,550,2441,275,4278,275,,,,
e20140213,2015,550,381,275,,,,,,
e20131141,2015,0,,,,,,,,
,2015,500,2201,250,3568,250,,,,
,2015,300,2822,300,,,,,,
,2015,500,1194,500,,,,,,
,2015,550,2126,275,4545,275,,,,
,2015,400,1416,200,3937,200,,,,
,2015,0,,,,,,,,
,2015,550,3034,275,4523,275,,,,
,2015,550,595,275,4035,275,,,,
,2015,550,,,,,,,,
e20130038,2015,550,2998,275,4471,275,,,,
e20130430,2015,0,,,,,,,,
e20130534,2015,550,1641,275,,,,,,
e20140300,2015,550,591,275,3990,275,,,,
e20140324,2015,550,700,550,,,,,,
e20120196,2015,550,,,,,,,,
e20130436,2015,0,,,,,,,,
e20131124,2015,200,1668,100,4869,100,,,,
e20130838,2015,550,3051,300,4164,250,,,,
e20140006,2015,400,826,200,,,,,,
e20140921,2015,0,1466,150,,,,,,
e20120324,2015,500,3393,500,,,,,,
e20130364,2015,550,1299,550,,,,,,
e20141041,2015,200,1199,100,3640,100,,,,
e20120087,2015,500,5155,250,347,250,,,,
e20140906,2015,300,1178,150,5270,150,,,,
e20110339,2015,225,2033,225,,,,,e20110339,
e20140423,2015,550,686,275,3912,275,,,,
,2015,,,,,,,,,
e20130242,2015,550,1595,275,3984,275,,,,
e20120028,2015,500,3088,250,4896,250,,,,
e20130174,2015,0,,,,,,,,
e20140961,2015,300,1028,150,,,,,,
e20140807,2015,550,1012,275,4153,275,,,,
e20130071,2015,550,1573,275,4362,275,,,,
e20131107,2015,300,4563,300,,,,,,
e20130901,2015,550,1225,550,,,,,,
e20120197,2015,500,2447,250,4387,250,,,,
e20130429,2015,550,2088,200,4579,350,,,,
e20110738,2015,450,2916,225,4334,225,,,e20110738,
e20130281,2015,400,2385,200,,,,,,
e20130753,2015,400,3259,200,5038,200,,,,
e20130109,2015,550,20,275,4237,275,,,,
e20130406,2015,550,3207,300,4376,250,,,,
e20130841,2015,550,2866,275,5047,275,,,,
e20120195,2015,0,,,,,,,,
,2015,0,,,,,,,,
e20130339,2015,400,2011,200,3698,200,,,,
e20120396,2015,500,2849,250,5413,250,,,,
e20120631,2015,0,,,,,,,,
e20140489,2015,550,578,275,4705,275,,,,
e20120518,2015,0,,,,,,,,
e20130642,2015,550,24,275,5397,275,,,,
e20130729,2015,550,1748,250,5201,300,,,,
e20120128,2015,500,,,,,,,,
e20130270,2015,550,2701,200,5246,350,,,,
e20120303,2015,250,3062,130,3836,120,,,,
e20140581,2015,550,395,550,,,,,,
e20130906,2015,550,2327,275,5105,275,,,,
e20130218,2015,550,2136,275,5421,275,,,,
,2015,0,,,,,,,,
,2015,550,712,550,,,,,,
e20131064,2015,300,2724,300,,,,,,
e20120489,2015,500,5135,500,,,,,,
e20140628,2015,550,291,550,,,,,,
e20131160,2015,0,,,,,,,,
e20130903,2015,550,1634,275,3791,275,,,,
e20130407,2015,550,3336,200,5454,275,,,,
e20120572,2015,500,3074,250,5546,250,,,,
e20130133,2015,550,,,,,,,,
e20120335,2015,500,2042,250,5148,250,,,,
e20130095,2015,550,1272,550,,,,,,
e20120316,2015,500,1863,250,3850,250,,,,
e20120624,2015,250,1542,250,,,,,,
e20130019,2015,550,,,,,,,,
,2015,0,,,,,,,,
,2015,500,3155,500,,,,,,
,2015,500,3054,250,5409,250,,,,
e20130118,2015,550,120,275,4374,275,,,,
e20130878,2015,550,2283,275,4465,275,,,,
e20120123,2015,500,3078,250,5322,250,,,,
,2015,0,,,,,,,,
e20110326,2015,450,1578,225,,,,,e20110326,
e20130635,2015,550,,,,,,,,
e20130537,2015,550,441,550,,,,,,
e20130538,2015,400,2143,200,4338,200,,,,
e20130891,2015,550,2575,275,5207,275,,,,
e20130943,2015,550,1233,0,3446,450,,,,
e20140221,2015,550,822,550,,,,,,
e20130490,2015,550,2774,275,4692,275,,,,
e20130543,2015,550,2533,200,4794,300,5667,50,,
e20140746,2015,550,337,275,4252,275,,,,
e20130658,2015,550,2133,275,4918,275,,,,
e20131172,2015,200,2938,100,5595,100,,,,
e20140789,2015,550,413,275,3534,275,,,,
e20120252,2015,500,1879,500,,,,,,
e20141033,2015,300,1088,300,,,,,,
e20131163,2015,200,1806,100,5366,100,,,,
e20130874,2015,550,2416,270,4418,280,,,,
e20120820,2015,500,2904,250,5380,250,,,,
e20130180,2015,550,3424,550,,,,,,
e20141046,2015,300,1097,300,,,,,,
e20130290,2015,550,1322,275,3831,275,,,,
e20130293,2015,550,2404,300,4968,250,,,,
e20130516,2015,550,2399,275,4222,275,,,,
e20140945,2015,200,1001,100,3613,100,,,,
e20120571,2015,500,2387,250,3868,250,,,,
e20130651,2015,550,981,275,5236,275,,,,
e20141013,2015,300,1119,100,4572,200,,,,
e20140635,2015,550,344,550,,,,,,
e20110566,2015,450,2742,225,5664,225,,,e20110566,
e20131058,2015,200,,,,,,,,
,2015,0,,,,,,,,
,2015,300,1074,150,3859,150,,,,
e20130050,2015,400,771,200,3906,200,,,,
e20130196,2015,550,1902,275,4492,275,,,,
e20130457,2015,550,2321,275,4285,275,,,,
e20140472,2015,0,,,,,,,,
e20130833,2015,550,319,275,5050,275,,,,
e20130884,2015,400,2087,200,4014,200,,,,
e20130096,2015,550,,,,,,,,
e20130264,2015,550,,,,,,,,
e20130648,2015,550,2679,275,4425,275,,,,
e20130714,2015,0,,,,,,,,
e20130638,2015,550,,,,,,,,
e20130115,2015,550,1330,275,4067,275,,,,
e20130435,2015,550,1705,275,3825,275,,,,
e20130449,2015,400,2354,200,3967,200,,,,
e20131072,2015,200,1617,100,3106,100,,,,
e20140479,2015,550,454,550,,,,,,
e20120621,2015,250,1561,250,,,,,,
e20130559,2015,400,1553,200,4220,200,,,,
e20120589,2015,500,2539,250,4814,250,,,,
,2015,0,,,,,,,,
,2015,550,1211,200,4578,350,,,,
,2015,250,2937,130,4625,120,,,,
e20140344,2015,550,311,550,,,,,,
e20120658,2015,0,,,,,,,,
e20130617,2015,400,1374,200,4480,200,,,,
e20130745,2015,550,,,,,,,,
e20120611,2015,500,2831,250,5769,250,,,,
e20130018,2015,400,3417,400,,,,,,
e20130989,2015,300,3027,150,5425,150,,,,
,2015,0,,,,,,,,
,2015,500,3013,250,5427,250,,,,
e20120155,2015,250,2887,125,5313,125,,,,
e20130283,2015,550,1659,275,5605,275,,,,
e20130302,2015,550,1516,275,3737,275,,,,
e20140457,2015,550,491,275,,,,,,
e20140954,2015,300,1190,150,3509,150,,,,
e20121022,2015,300,,,,,,,,
e20120490,2015,550,,,,,,,,
e20130736,2015,550,3221,200,,,,,,
e20141028,2015,300,1494,100,3772,200,,,,
e20120774,2015,500,2379,250,4882,250,,,,
e20130296,2015,550,2396,550,,,,,,
e20140340,2015,400,323,200,,,,,,
e20140972,2015,300,724,150,5017,150,,,,
e20130755,2015,400,1682,200,3760,200,,,,
e20131156,2015,0,,,,,,,,
e20140759,2015,550,828,300,3793,250,,,,
e20130083,2015,550,2303,275,3421,275,,,,
e20130500,2015,400,1308,200,4361,200,,,,
e20110618,2015,450,3047,225,4539,225,,,e20110618,
e20130194,2015,550,356,275,5011,275,,,,
e20120249,2015,500,1359,500,,,,,,
e20120419,2015,500,3267,250,4636,250,,,,
e20130498,2015,550,2958,275,5697,275,,,,
e20120081,2015,500,,,,,,,,
e20130419,2015,550,,,,,,,,
e20140588,2015,550,541,550,,,,,,
e20130442,2015,550,,,,,,,,
e20140744,2015,400,797,200,4140,200,,,,
e20141039,2015,300,1111,150,3553,150,,,,
e20130905,2015,550,2106,300,3444,250,,,,
e20140236,2015,400,868,200,3821,200,,,,
e20130414,2015,550,2875,250,4472,300,,,,
e20140486,2015,550,347,250,4490,300,,,,
e20140880,2015,0,,,,,,,,
e20131025,2015,300,1140,150,3540,150,,,,
e20130391,2015,400,1707,200,4175,200,,,,
e20120412,2015,500,,,,,,,,
e20120743,2015,250,3222,250,??????????,,,,,
e20130851,2015,0,,,,,,,,
e20120148,2015,500,1431,250,5373,250,,,,
e20130394,2015,550,2676,275,4640,275,,,,
e20130793,2015,550,1224,550,,,,,,
e20130605,2015,0,,,,,,,,
e20120526,2015,500,2490,250,4340,250,,,,
e20130661,2015,550,1947,275,4893,275,,,,
e20120085,2015,550,,,,,,,,
e20120112,2015,0,,,,,,,,
e20120185,2015,550,,,,,,,,
,2015,0,,,,,,,,
,2015,550,697,550,,,,,,
,2015,0,,,,,,,,
e20130094,2015,400,2881,150,5240,150,,,,
e20140246,2015,550,302,275,4257,275,,,,
e20130367,2015,550,,,,,,,,
e20130410,2015,550,1549,275,4171,275,,,,
e20140552,2015,550,174,550,,,,,,
e20130859,2015,550,2700,200,5358,350,,,,
e20130869,2015,0,,,,,,,,
,2015,0,,,,,,,,
e20130092,2015,550,,,,,,,,
e20130204,2015,550,1805,550,,,,,,
e20130418,2015,550,1160,275,4370,275,,,,
e20130790,2015,550,,,,,,,,
e20140062,2015,550,612,275,3489,275,,,,
e20130981,2015,300,2199,300,,,,,,
e20130154,2015,550,3002,275,5162,275,,,,
e20130175,2015,400,460,200,4179,200,,,,
e20130595,2015,550,1347,550,,,,,,
e20130825,2015,550,3103,100,5260,200,,,,
e20120276,2015,250,1716,125,3603,125,,,,
e20130731,2015,550,2434,550,,,,,,
e20130747,2015,400,2731,200,5221,200,,,,
e20130183,2015,0,,,,,,,,
e20110558,2015,450,2986,200,5156,250,,,e20110558,
,2015,0,,,,,,,,
,2015,0,,,,,,,,
,2015,550,107,275,4962,275,,,,
,2015,300,2052,150,5623,150,,,,
e20120321,2015,500,,,,,,,,
e20140350,2015,550,679,275,4152,275,,,,
e20130466,2015,400,,,,,,,,
e20120058,2015,250,3388,250,,,,,,
e20130069,2015,550,1930,275,5224,275,,,,
e20130140,2015,550,,,,,,,,
e20120567,2015,500,1860,250,4779,250,,,,
e20130531,2015,550,1644,275,3930,275,,,,
e20120536,2015,500,2415,250,4993,250,,,,
e20130668,2015,550,3437,550,,,,,,
e20120547,2015,250,4496,250,,,,,,
e20130732,2015,550,2410,275,4279,275,,,,
e20140110,2015,0,,,,,,,,
e20120127,2015,500,1987,250,4013,250,,,,
e20140354,2015,550,455,275,,,,,,
e20140969,2015,300,1237,150,,,,,,
e20131093,2015,300,2422,100,4562,200,,,,
e20130569,2015,550,1502,275,,,,,,
e20130131,2015,0,,,,,,,,
,2015,0,,,,,,,,
,2015,550,3044,250,4588,300,,,,
e20140176,2015,550,149,550,,,,,,
e20140459,2015,550,237,275,3064,275,,,,
e20140651,2015,550,590,300,,,,,,
e20120754,2015,500,1836,200,,,,,,
e20130888,2015,550,2633,250,4117,300,,,,
e20131051,2015,300,2356,150,5344,150,,,,
e20130522,2015,550,,,,,,,,
e20120545,2015,500,3125,500,,,,,,
e20130821,2015,0,,,,,,,,
e20110410,2015,0,,,,,,,e20110410,
e20130583,2015,550,1504,275,4141,275,,,,
e20130784,2015,550,2304,275,5119,275,,,,
e20130396,2015,550,3142,275,4419,275,,,,
e20140615,2015,550,942,275,4254,275,,,,
e20131186,2015,300,1739,150,3477,150,,,,
,2015,300,653,300,,,,,,
,2015,550,3300,275,5164,275,,,,
,2015,500,2768,250,4884,250,,,,
,2015,550,1370,275,4831,275,,,,
,2015,550,228,275,4195,275,,,,
e20140843,2015,250,1093,250,,,,,,
e20130631,2015,550,,,,,,,,
e20131132,2015,300,1568,150,5142,150,,,,
e20130141,2015,550,1172,275,4342,275,,,,
e20140950,2015,300,1480,100,3755,200,,,,
e20120522,2015,500,2401,250,4632,250,,,,
e20130585,2015,550,1619,275,4075,275,,,,
e20140704,2015,550,443,275,3744,275,,,,
e20120694,2015,250,2408,130,4900,120,,,,
e20140299,2015,550,884,275,,,,,,
e20120392,2015,550,3492,300,5733,250,,,,
,2015,0,,,,,,,,
,2015,250,1048,250,,,,,,
e20130286,2015,550,3254,275,5230,275,,,,
e20130966,2015,200,1386,100,4636,100,,,,
e20120318,2015,250,3394,250,,,,,,
e20130463,2015,0,,,,,,,,
e20130267,2015,550,558,550,,,,,,
,2015,0,,,,,,,,
e20130815,2015,550,2007,275,3694,275,,,,
e20140882,2015,300,734,300,,,,,,
,2015,0,,,,,,,,
e20120108,2015,0,,,,,,,,
e20120209,2015,500,2850,250,5472,250,,,,
e20130399,2015,550,3238,275,5283,275,,,,
e20130566,2015,550,1622,275,,,,,,
e20120663,2015,500,,,,,,,,
e20140777,2015,550,32,275,,,,,,
e20130015,2015,0,,,,,,,,
e20130558,2015,550,3139,275,5134,275,,,,
e20120279,2015,500,3263,300,5415,200,,,,
e20130674,2015,550,3988,550,,,,,,
e20120297,2015,500,2144,250,4871,250,,,,
e20131036,2015,300,1361,150,4975,150,,,,
e20140391,2015,550,807,275,5349,275,,,,
e20120802,2015,250,2519,125,4644,125,,,,
e20140263,2015,550,135,275,3991,275,,,,
e20120478,2015,500,2150,250,4451,250,,,,
e20140995,2015,300,1129,150,3506,150,,,,
e20130768,2015,550,2351,275,5496,275,,,,
e20140094,2015,550,342,275,4598,275,,,,
e20140770,2015,0,349,,,,,,,
e20120050,2015,500,2294,500,,,,,,
e20120347,2015,500,3011,250,5284,250,,,,
e20120202,2015,550,,,,,,,,
e20130441,2015,550,1878,300,4412,250,,,,
e20130048,2015,550,2215,275,4467,275,,,,
e20130733,2015,550,1521,275,4906,275,,,,
e20140755,2015,550,468,275,3879,275,,,,
e20130150,2015,550,2884,300,4174,250,,,,
e20140349,2015,550,320,275,3571,275,,,,
,2015,0,,,,,,,,
,2015,300,2948,150,4818,150,,,,
,2015,0,,,,,,,,
e20130987,2015,300,1900,150,5093,150,,,,
e20120183,2015,500,1596,250,4134,250,,,,
e20130214,2015,550,1459,100,4653,150,,,,
e20130512,2015,550,3178,275,5493,275,,,,
e20130291,2015,550,2340,150,5566,400,,,,
e20140949,2015,300,757,150,,,,,,
e20130327,2015,550,1601,250,3824,300,,,,
,2015,300,1482,300,,,,,,
e20130190,2015,550,2977,280,4464,270,,,,
e20130285,2015,550,,,,,,,,
e20130476,2015,550,3314,275,4162,275,,,,
e20130504,2015,400,3124,200,3434,200,,,,
e20130627,2015,550,2132,280,4349,270,,,,
e20130632,2015,400,1465,200,4382,200,,,,
e20130769,2015,550,1491,300,3632,250,,,,
e20130036,2015,550,2941,300,4575,250,,,,
e20120508,2015,0,,,,,,,,
e20110629,2015,225,2753,110,5189,115,,,e20110629,
e20130848,2015,400,1254,200,3541,200,,,,
e20140511,2015,550,874,275,4526,275,,,,
e20130577,2015,400,1620,400,,,,,,
e20130606,2015,550,2366,550,,,,,,
e20131139,2015,300,2758,150,5672,150,,,,
e20140668,2015,0,,,,,,,,
,2015,400,,,,,,,,
e20140398,2015,550,376,300,4407,250,,,,
,2015,0,,,,,,,,
e20130025,2015,550,1506,300,4201,250,,,,
e20131050,2015,300,2825,200,4992,100,,,,
e20130669,2015,400,3438,400,,,,,,
e20130890,2015,0,,,,,,,,
e20140067,2015,550,730,275,,,,,,
e20140210,2015,550,658,275,,,,,,
e20130312,2015,550,2771,275,5219,275,,,,
e20130318,2015,400,,,,,,,,
e20130360,2015,550,,,,,,,,
e20130599,2015,550,3279,275,5557,275,,,,
e20130787,2015,550,2461,250,5074,300,,,,
e20140934,2015,300,1099,150,4886,150,,,,
e20120467,2015,250,3278,125,5516,125,,,,
e20130657,2015,0,,,,,,,,
e20130111,2015,550,1287,550,,,,,,
e20130335,2015,0,,,,,,,,
,2015,0,,,,,,,,
,2015,0,,,,,,,,
e20130249,2015,550,1192,275,3857,275,,,,
e20120291,2015,250,1783,125,3830,125,,,,
e20130088,2015,550,2110,550,,,,,,
,2015,0,,,,,,,,
,2015,550,3240,100,,,,,,
,2015,300,2929,150,4984,150,,,,
e20120821,2015,500,,500,,,,,,
,2015,0,,,,,,,,
e20130317,2015,550,1461,275,3887,275,,,,
e20120655,2015,550,,,,,,,,
e20130671,2015,550,1772,275,4491,275,,,,
e20130456,2015,550,1703,550,,,,,,
e20130051,2015,550,1326,550,,,,,,
e20130173,2015,550,,,,,,,,
e20130990,2015,300,1054,150,4780,150,,,,
e20131038,2015,0,,,,,,,,
e20130645,2015,550,1125,550,,,,,,
e20120110,2015,250,1689,250,,,,,,
e20130344,2015,550,1520,275,5489,275,,,,
e20131026,2015,300,2855,250,5481,50,,,,
e20120420,2015,0,,,,,,,,
e20130932,2015,550,1972,275,3860,275,,,,
e20130561,2015,0,,,,,,,,
e20120551,2015,550,,,,,,,,
e20130006,2015,550,2072,300,3771,250,,,,
e20130499,2015,400,1309,200,4525,200,,,,
e20120016,2015,500,,,,,,,,
e20120082,2015,0,,,,,,,,
e20120343,2015,250,3395,250,,,,,,
e20130574,2015,550,,,,,,,,
e20120790,2015,550,,,,,,,,
e20130909,2015,0,,,,,,,,
e20130171,2015,550,5163,550,,,,,,
e20110232,2015,450,1819,450,,,,,e20110232,
e20131045,2015,300,2417,150,5029,150,,,,
e20130596,2015,400,2349,200,4315,200,,,,
e20131019,2015,300,1887,150,3661,150,,,,
e20140594,2015,550,476,550,,,,,,
e20120804,2015,550,,,,,,,,
e20130289,2015,550,2342,150,5567,400,,,,
e20130393,2015,550,2311,300,3951,250,,,,
e20130969,2015,0,,,,,,,,
e20130974,2015,300,4553,300,,,,,,
e20130388,2015,550,1384,550,,,,,,
e20130576,2015,0,,,,,,,,
e20130593,2015,400,2355,200,4096,200,,,,
e20131115,2015,300,2425,150,5624,150,,,,
e20130886,2015,550,3092,200,,,,,,
,2015,300,,,,,,,,
,2015,550,1580,300,4956,250,,,,
,2015,500,2015,250,3700,250,,,,
,2015,0,,,,,,,,
,2015,550,3040,275,5077,275,,,,
,2015,550,2135,265,5658,285,,,,
,2015,550,,,,,,,,
,2015,0,,,,,,,,
e20130186,2015,550,2715,200,5324,350,,,,
e20130315,2015,550,1921,275,4430,275,,,,
e20131027,2015,300,4558,300,,,,,,
e20120716,2015,500,2171,250,5565,250,,,,
e20130047,2015,550,,,,,,,,
e20130333,2015,400,1652,200,3775,200,,,,
e20120380,2015,500,3398,500,,,,,,
e20110425,2015,450,1514,450,,,,,e20110425,
e20120300,2015,500,2726,250,4774,250,,,,
e20140953,2015,200,991,100,,,,,,
e20140392,2015,550,682,550,,,,,,
e20120662,2015,500,2481,250,4499,250,,,,
e20130786,2015,550,3441,550,,,,,,
e20140828,2015,400,885,200,4042,200,,,,
e20140128,2015,400,60,200,3559,200,,,,
e20120244,2015,250,3122,250,,,,,,
e20130225,2015,0,,,,,,,,
e20130955,2015,300,1799,150,,,,,,
e20120204,2015,500,2412,250,5267,250,,,,
e20140363,2015,400,111,400,,,,,,
e20130040,2015,550,3418,550,,,,,,
e20130146,2015,550,3504,550,,,,,,
e20140298,2015,550,663,550,,,,,,
,2015,0,,,,,,,,
e20130413,2015,550,3428,550,,,,,,
e20130662,2015,550,2788,275,4722,275,,,,
e20131060,2015,300,1539,150,5585,150,,,,
e20110611,2015,450,25,450,,,,,e20110611,
e20120782,2015,550,,,,,,,,
e20120566,2015,500,2843,250,5242,250,,,,
e20141065,2015,0,1575,100,4063,100,,,,
e20130172,2015,550,4554,550,,,,,,
e20130915,2015,550,2305,275,4747,275,,,,
e20131022,2015,200,1609,100,5543,100,,,,
e20130215,2015,550,2428,300,4413,250,,,,
e20130737,2015,550,2123,300,4902,250,,,,
e20130920,2015,400,3445,400,,,,,,
e20120107,2015,500,2925,250,5076,250,,,,
e20130157,2015,550,1570,275,4707,200,5616,75,,
e20130219,2015,550,769,300,3871,250,,,,
,2015,0,,,,,,,,
,2015,550,300,275,5307,275,,,,
e20130806,2015,550,1223,300,3889,250,,,,
e20130950,2015,300,2841,150,5655,150,,,,
e20130223,2015,550,,,,,,,,
e20130383,2015,550,,,,,,,,
e20130563,2015,400,2420,200,5103,200,,,,
e20130897,2015,550,1413,550,,,,,,
e20130928,2015,550,1798,275,3995,275,,,,
e20140135,2015,550,265,275,5364,275,,,,
,2015,0,,,,,,,,
,2015,550,286,275,2918,275,,,,
,2015,400,1346,200,1012,200,,,,
,2015,550,343,275,4587,275,,,,
