id_card,academic_year_id,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
,2014,0,,,,,,,,
,2014,450,3342,230,5168,220,,,,
e20100031,2014,450,2360,200,4732,250,,,,
e20110896,2014,0,,,,,,,,
e20110531,2014,450,1632,250,5249,200,,,,
e20110980,2014,450,2730,225,5192,225,,,,
e20110860,2014,0,,,,,,,,
e20120946,2014,250,2780,250,,,,,,
e20121052,2014,250,3618,250,,,,,,
e20110087,2014,0,,,,,,,,
e20100719,2014,450,2843,100,5338,350,,,,
e20130163,2014,550,462,275,4341,275,,,,
e20110460,2014,225,744,225,,,,,,
e20110497,2014,450,2307,200,,,,,,
e20110628,2014,450,2743,225,5104,225,,,,
e20100641,2014,450,3075,225,5388,225,,,,
e20110784,2014,450,4983,450,,,,,,
e20110198,2014,450,2212,450,,,,,,
e20110631,2014,450,2636,250,5271,200,,,,
e20110838,2014,200,3309,100,5027,100,,,,
e20110753,2014,450,1724,225,4902,225,,,,
e20110416,2014,450,2541,225,5220,225,,,,
e20100115,2014,450,2701,450,,,,,,
e20121218,2014,0,,,,,,,,
e20120203,2014,500,2828,250,4364,250,,,,
e20110591,2014,450,1984,225,5272,225,,,,
e20121125,2014,125,3286,125,,,,,,
e20110751,2014,450,2934,220,5225,230,,,,
e20110039,2014,450,2149,450,,,,,,
e20110389,2014,450,2220,450,,,,,,
e20121103,2014,0,,,,,,,,
e20110190,2014,450,3081,200,5435,250,,,,
e20110248,2014,450,1684,225,4754,225,,,,
e20110473,2014,450,2219,450,,,,,,
e20100453,2014,225,4047,225,,,,,,
e20120013,2014,500,3414,250,5354,250,,,,
e20100294,2014,0,,,,,,,,
e20111045,2014,200,2595,200,,,,,,
e20120528,2014,250,2655,250,,,,,,
e20110567,2014,450,3425,200,5560,250,,,,
e20121106,2014,250,2448,150,,,,,,
e20110199,2014,450,3263,220,4836,230,,,,
e20120442,2014,250,418,250,,,,,,
e20110523,2014,450,2066,230,5186,220,,,,
e20100506,2014,450,4958,450,,,,,,
e20110270,2014,450,2388,225,5149,225,,,,
e20110320,2014,450,3688,225,4866,225,,,,
e20100382,2014,450,2305,450,,,,,,
e20130756,2014,275,326,275,,,,,,
e20120795,2014,500,3103,250,4367,250,,,,
e20110236,2014,450,5459,450,,,,,,
e20100543,2014,450,2290,200,4996,250,,,,
e20100084,2014,450,5341,450,,,,,,
e20110850,2014,200,2077,200,,,,,,
e20120168,2014,,,,,,,,,
e20120385,2014,500,558,250,5443,250,,,,
e20120683,2014,500,1868,250,4594,250,,,,
e20100854,2014,225,1827,125,5891,100,,,,
e20120610,2014,250,1791,125,3693,125,,,,
e20130240,2014,250,407,250,,,,,,
e20110259,2014,450,1921,225,5082,225,,,,
e20100295,2014,450,2553,450,,,,,,
e20121101,2014,250,1545,100,5577,150,,,,
e20121150,2014,125,1899,125,,,,,,
e20110836,2014,200,76,200,,,,,,
e20110833,2014,100,3014,100,,,,,,
e20120089,2014,500,3058,250,4187,250,,,,
e20110537,2014,450,1626,220,4972,230,,,,
e20110889,2014,200,2963,100,4494,100,,,,
e20130528,2014,550,628,275,4693,275,,,,
e20121084,2014,125,1902,125,,,,,,
e20110694,2014,450,3245,225,5311,225,,,,
e20100053,2014,450,2483,450,,,,,,
e20121054,2014,250,2276,250,,,,,,
e20110678,2014,0,,,,,,,,
e20130063,2014,0,,,,,,,,
e20130074,2014,550,227,300,3592,250,,,,
e20110168,2014,450,1995,450,,,,,,
e20100189,2014,225,2860,125,4882,100,,,,
e20120277,2014,500,2965,250,4715,250,,,,
e20110272,2014,450,2218,225,4665,225,,,,
e20121114,2014,0,,,,,,,,
e20110250,2014,450,3936,275,4725,175,,,,
e20110526,2014,225,3768,125,4512,100,,,,
e20110733,2014,450,2278,220,4973,230,,,,
e20110378,2014,450,2213,450,,,,,,
e20110942,2014,200,3811,200,,,,,,
e20110436,2014,450,3689,450,,,,,,
e20110749,2014,450,2792,225,5125,225,,,,
e20110052,2014,225,2335,100,5675,125,,,,
e20110682,2014,450,2225,450,,,,,,
e20100051,2014,450,2570,225,3967,225,,,,
e20120523,2014,500,2487,250,,,,,,
e20110692,2014,0,,,,,,,,
e20120217,2014,500,1436,250,4050,250,,,,
e20110989,2014,200,2256,100,4202,100,,,,
e20110367,2014,450,5528,450,,,,,,
e20100148,2014,450,2870,225,5640,225,,,,
e20110093,2014,450,2495,225,5127,225,,,,
e20110166,2014,450,2092,250,,,,,,
e20130203,2014,550,332,275,4656,275,,,,
e20110881,2014,200,3354,100,5834,100,,,,
e20100286,2014,0,,,,,,,,
e20110928,2014,100,2442,100,,,,,,
e20110381,2014,225,2556,112.5,,,,,,
e20110697,2014,450,2560,225,3957,225,,,,
e20120294,2014,0,,,,,,,,
e20110303,2014,450,2506,225,4876,225,,,,
e20120080,2014,500,1043,250,4113,250,,,,
e20120867,2014,0,,,,,,,,
e20120007,2014,500,2926,250,4150,250,,,,
e20131213,2014,450,748,250,5101,200,,,,
e20100288,2014,450,2945,225,4630,225,,,,
e20110571,2014,0,,,,,,,,
e20120149,2014,500,2283,250,5349,250,,,,
e20100155,2014,450,2063,200,5012,250,,,,
e20110197,2014,0,,,,,,,,
e20110675,2014,0,,,,,,,,
e20120341,2014,250,1701,125,4116,125,,,,
e20100552,2014,450,3246,225,5897,225,,,,
e20111007,2014,200,4560,200,,,,,,
e20120401,2014,500,1707,250,4880,250,,,,
e20100569,2014,450,2350,200,5326,250,,,,
e20100635,2014,450,3543,225,5510,225,,,,
e20120469,2014,500,3129,250,5445,250,,,,
e20110503,2014,225,2456,100,4286,125,,,,
e20110633,2014,450,1817,225,3807,225,,,,
e20130179,2014,550,609,275,3498,275,,,,
e20110277,2014,450,1879,225,3804,225,,,,
e20110372,2014,450,2930,225,4969,225,,,,
e20110966,2014,225,3777,150,3855,75,,,,
e20130947,2014,300,1150,150,3852,150,,,,
e20120643,2014,500,2921,250,4850,250,,,,
e20131191,2014,300,1408,150,5535,150,,,,
e20120452,2014,500,2617,250,5579,250,,,,
e20130526,2014,0,,,,,,,,
e20110488,2014,450,2021,225,4943,225,,,,
e20120753,2014,250,1669,250,,,,,,
e20100013,2014,225,1947,125,4752,100,,,,
e20110095,2014,450,2051,200,5409,250,,,,
e20110257,2014,450,2371,225,,,,,,
e20111025,2014,100,2758,100,,,,,,
e20110085,2014,450,2551,225,3770,225,,,,
e20120883,2014,250,1714,125,5426,125,,,,
e20120529,2014,500,2238,500,,,,,,
e20120630,2014,0,,,,,,,,
e20120874,2014,250,2452,100,4517,100,5335,50,,
e20110602,2014,450,2864,225,5013,225,,,,
e20120177,2014,500,3092,250,4954,100,,,,
e20120268,2014,500,2854,250,4422,250,,,,
e20110613,2014,450,1818,250,5118,200,,,,
e20120225,2014,500,3105,250,4290,250,,,,
e20120371,2014,500,2289,250,4676,250,,,,
e20130527,2014,550,803,250,2683,25,,,,
e20110807,2014,450,1875,225,5202,225,,,,
e20111031,2014,0,,,,,,,,
e20100043,2014,450,5371,450,,,,,,
e20100075,2014,450,5722,450,,,,,,
e20110218,2014,450,3330,200,5278,250,,,,
e20110442,2014,450,2220,200,,,,,,
e20120719,2014,250,3148,125,4259,125,,,,
e20121197,2014,250,3123,125,5823,125,,,,
e20110063,2014,450,5110,450,,,,,,
e20110142,2014,225,2253,100,4808,125,,,,
e20100303,2014,450,5740,250,5919,200,,,,
e20110747,2014,450,2524,220,4438,200,5213,30,,
e20110774,2014,450,3466,200,5661,250,,,,
e20120023,2014,500,1842,250,,,,,,
e20120181,2014,0,,,,,,,,
e20110174,2014,450,2225,225,4407,225,,,,
e20100292,2014,450,3892,450,,,,,,
e20120682,2014,500,2049,250,4434,250,,,,
e20120749,2014,500,1820,250,4007,250,,,,
e20120842,2014,250,2779,125,4677,125,,,,
e20110225,2014,225,1668,100,4460,125,,,,
e20100545,2014,450,2798,200,5434,250,,,,
e20120773,2014,250,1744,125,4362,125,,,,
e20100083,2014,450,3266,225,5902,225,,,,
e20110169,2014,0,,,,,,,,
e20121071,2014,250,2034,250,,,,,,
e20110494,2014,225,3848,225,,,,,,
e20110669,2014,450,2259,225,4960,225,,,,
e20110399,2014,450,1547,225,5165,225,,,,
e20110346,2014,0,,,,,,,,
e20100367,2014,450,2373,450,,,,,,
e20110452,2014,450,1485,450,,,,,,
e20110502,2014,225,2775,225,,,,,,
e20110550,2014,450,3213,200,5739,200,3215,50,,
e20110660,2014,450,4456,225,5942,225,,,,
e20120832,2014,0,,,,,,,,
e20120499,2014,500,4987,500,,,,,,
e20110541,2014,450,4453,225,5938,225,,,,
e20100843,2014,225,1829,100,5353,125,,,,
e20110209,2014,450,3907,225,4949,225,,,,
e20131039,2014,300,1145,150,3538,150,,,,
e20120657,2014,500,3298,250,5566,250,,,,
e20121133,2014,0,,,,,,,,
e20110071,2014,225,1610,225,,,,,,
e20130867,2014,0,,,,,,,,
e20110461,2014,0,,,,,,,,
e20110549,2014,450,3926,450,,,,,,
e20110388,2014,225,1598,100,4428,125,,,,
e20130453,2014,550,110,275,3634,275,,,,
e20121098,2014,125,1981,125,,,,,,
e20120556,2014,500,1854,250,4575,250,,,,
e20130107,2014,550,536,550,,,,,,
e20120109,2014,500,2501,250,4207,250,,,,
e20100479,2014,0,,,,,,,,
e20131126,2014,300,1342,150,3702,150,,,,
e20110327,2014,450,1570,450,,,,,,
e20100661,2014,450,4817,450,,,,,,
e20110762,2014,450,2397,250,5594,200,,,,
e20110572,2014,450,1985,225,5527,225,,,,
e20110991,2014,450,1809,250,5001,200,,,,
e20120481,2014,500,5000,250,5381,250,,,,
e20100091,2014,0,,,,,,,,
e20131049,2014,200,1324,100,5383,100,,,,
e20110170,2014,450,2720,225,5221,225,,,,
e20120954,2014,250,3615,250,,,,,,
e20110376,2014,450,1918,450,,,,,,
e20130459,2014,550,829,550,,,,,,
e20131173,2014,300,1286,150,3637,150,,,,
e20100418,2014,450,3431,200,5930,250,,,,
e20120394,2014,250,1909,125,5176,125,,,,
e20110196,2014,450,2209,450,,,,,,
e20110666,2014,0,,,,,,,,
e20111019,2014,100,2268,100,,,,,,
e20120036,2014,500,2229,500,,,,,,
e20110253,2014,450,1922,225,5228,225,,,,
e20110368,2014,450,2168,250,4247,200,,,,
e20110949,2014,200,2800,100,4563,100,,,,
e20130176,2014,0,,,,,,,,
e20131199,2014,450,1323,250,5134,200,,,,
e20120996,2014,250,2672,250,,,,,,
e20110583,2014,0,,,,,,,,
e20110641,2014,450,1555,230,4795,220,,,,
e20110827,2014,200,2891,100,5195,100,,,,
e20110214,2014,225,2624,100,4835,125,,,,
e20100449,2014,450,3415,200,5720,200,5918,50,,
e20100612,2014,450,4887,250,6465,200,,,,
e20111022,2014,100,2269,100,,,,,,
e20110395,2014,450,2301,450,,,,,,
e20110476,2014,225,2270,225,,,,,,
e20121073,2014,250,1240,125,3406,125,,,,
e20121188,2014,125,1100,125,,,,,,
e20120102,2014,500,1333,250,5274,250,,,,
e20110362,2014,450,2331,225,3547,225,,,,
e20110029,2014,450,1693,450,,,,,,
e20100210,2014,450,2211,200,3882,250,,,,
e20110371,2014,450,2952,200,27,250,,,,
e20130741,2014,550,943,275,3727,275,,,,
e20110499,2014,450,2137,450,,,,,,
e20110588,2014,0,,,,,,,,
e20130892,2014,550,121,275,5182,275,,,,
e20110525,2014,450,1908,225,5201,225,,,,
e20110720,2014,450,2334,450,,,,,,
e20121010,2014,125,2250,125,,,,,,
e20110676,2014,450,1720,200,5029,250,,,,
e20110777,2014,500,2052,250,4327,250,,,,
e20110846,2014,200,5900,200,,,,,,
e20110177,2014,450,3276,450,,,,,,
e20110951,2014,225,5717,225,,,,,,
e20120812,2014,500,2837,300,4203,200,,,,
e20121080,2014,125,4824,125,,,,,,
e20131012,2014,300,1088,150,3509,150,,,,
e20110578,2014,450,2971,225,5807,225,,,,
e20120012,2014,500,4966,500,,,,,,
e20100452,2014,450,2644,225,5486,225,,,,
e20111029,2014,200,1514,200,,,,,,
,2014,0,,,,,,,,
,2014,450,3273,200,5497,250,,,,
e20110149,2014,225,2296,125,4534,100,,,,
e20120881,2014,250,3613,250,,,,,,
e20110349,2014,225,1950,125,4535,100,,,,
e20110204,2014,450,2135,225,3651,225,,,,
e20120397,2014,500,1182,250,4865,250,,,,
e20120441,2014,500,1940,250,4712,250,,,,
e20120503,2014,500,1938,250,4222,250,,,,
e20111023,2014,0,,,,,,,,
e20121222,2014,0,,,,,,,,
e20100253,2014,450,1885,225,3472,225,,,,
e20120440,2014,500,3057,250,5350,250,,,,
e20110123,2014,225,454,125,4804,100,,,,
e20120272,2014,500,1593,250,4540,250,,,,
e20121081,2014,0,,,,,,,,
e20131120,2014,200,1283,100,3863,100,,,,
e20120382,2014,0,,,,,,,,
e20130735,2014,550,1134,550,,,,,,
e20120114,2014,500,,,,,,,,
e20100251,2014,450,3397,200,5376,250,,,,
e20110556,2014,450,1877,450,,,,,,
e20120192,2014,500,1120,250,5505,250,,,,
e20131074,2014,300,1371,150,5086,150,,,,
e20110606,2014,500,1471,250,4765,250,,,,
e20100054,2014,450,4196,450,,,,,,
e20110114,2014,450,3365,225,4980,225,,,,
e20110222,2014,0,,,,,,,,
e20110050,2014,225,2298,110,2732,115,,,,
e20120162,2014,500,2700,100,5565,400,,,,
e20110319,2014,450,3327,250,5315,200,,,,
e20110433,2014,450,2364,225,,,,,,
e20110495,2014,450,3062,225,,,,,,
e20131119,2014,0,415,0,,,,,,
e20110752,2014,450,2302,450,,,,,,
e20110004,2014,450,5668,450,,,,,,
e20110868,2014,0,,,,,,,,
e20110364,2014,450,2762,225,4753,225,,,,
e20110062,2014,450,3408,225,4952,225,,,,
e20110728,2014,450,2682,225,5105,225,,,,
e20110011,2014,225,1978,120,4492,105,,,,
e20110057,2014,450,2631,225,4642,225,,,,
e20110895,2014,200,2513,100,4214,100,,,,
e20131086,2014,300,315,150,4938,150,,,,
e20110780,2014,450,3473,200,5601,250,,,,
e20110990,2014,100,1883,100,,,,,,
e20110061,2014,450,796,225,3504,225,,,,
e20111002,2014,0,,,,,,,,
e20121056,2014,250,2592,125,,,,,,
e20110202,2014,450,2146,225,3852,225,,,,
e20110289,2014,0,,,,,,,,
e20120981,2014,125,2038,125,,,,,,
e20121087,2014,250,3419,125,5835,125,,,,
e20110542,2014,450,2420,200,3579,250,,,,
e20110740,2014,500,2539,200,5243,300,,,,
e20110254,2014,450,1420,230,4941,220,,,,
e20110406,2014,450,,,,,,,,
e20110143,2014,450,2561,225,3958,225,,,,
e20110359,2014,450,1580,225,3803,225,,,,
e20131015,2014,300,1402,150,4684,150,,,,
e20110974,2014,200,3990,200,,,,,,
e20110655,2014,225,1591,225,,,,,,
e20100079,2014,450,1355,225,4889,225,,,,
e20120606,2014,0,,,,,,,,
e20121136,2014,250,3619,250,,,,,,
e20110266,2014,450,1734,250,,,,,,
e20110059,2014,450,2356,225,5154,225,,,,
,2014,450,4447,225,5932,225,,,,
,2014,200,4539,200,,,,,,
e20130971,2014,300,647,150,3841,150,,,,
e20110228,2014,225,2878,100,5713,125,,,,
e20121186,2014,250,480,200,3467,50,,,,
e20121141,2014,125,2816,125,,,,,,
e20130893,2014,550,471,275,4639,275,,,,
e20121038,2014,250,288,125,3540,125,,,,
e20110593,2014,0,,,,,,,,
e20110812,2014,225,2067,115,3820,110,,,,
e20110306,2014,450,1897,450,,,,,,
e20100331,2014,225,1828,100,5892,125,,,,
e20110960,2014,0,,,,,,,,
e20120032,2014,500,1797,250,4773,250,,,,
e20110171,2014,225,2641,100,4800,125,,,,
e20120329,2014,500,1401,250,5222,250,,,,
e20131059,2014,300,1149,150,,,,,,
e20120636,2014,0,,,,,,,,
e20110172,2014,450,2721,450,,,,,,
e20130412,2014,550,477,275,4015,275,,,,
e20110435,2014,225,773,225,,,,,,
,2014,125,2389,125,,,,,,
e20100068,2014,450,4945,450,,,,,,
e20110299,2014,225,3210,100,4929,125,,,,
e20110315,2014,450,4458,225,5943,225,,,,
e20131053,2014,300,1410,150,3632,150,,,,
e20110658,2014,450,3610,450,,,,,,
e20110282,2014,450,2263,450,,,,,,
e20110668,2014,225,1772,120,3847,105,,,,
e20110710,2014,450,2552,225,4860,225,,,,
e20120620,2014,500,633,250,4999,250,,,,
e20130988,2014,300,534,150,5138,150,,,,
e20130161,2014,550,752,275,4426,275,,,,
e20120349,2014,500,660,250,5422,250,,,,
e20110543,2014,225,1739,110,3858,115,,,,
e20110415,2014,450,1811,225,4994,225,,,,
e20121005,2014,250,2324,125,4895,125,,,,
e20121191,2014,125,2630,125,,,,,,
e20120766,2014,250,641,250,,,,,,
e20110323,2014,0,,,,,,,,
e20110609,2014,450,5821,450,,,,,,
e20110058,2014,450,2212,225,5427,225,,,,
e20111048,2014,100,3047,100,,,,,,
e20110643,2014,450,2223,450,,,,,,
e20120666,2014,0,,,,,,,,
e20110206,2014,450,2329,225,5854,225,,,,
e20110898,2014,100,1895,100,,,,,,
e20130160,2014,550,953,280,3666,270,,,,
e20130775,2014,550,845,550,,,,,,
e20110723,2014,450,2903,200,4254,200,,,,
e20110825,2014,200,3300,100,5290,100,,,,
e20110391,2014,450,1563,225,4430,225,,,,
e20110053,2014,450,1678,450,,,,,,
e20120264,2014,500,1604,250,4446,250,,,,
e20110420,2014,450,,,,,,,,
e20120696,2014,500,525,500,,,,,,
e20110101,2014,450,2247,225,5284,225,,,,
e20110440,2014,450,1653,200,5216,250,,,,
e20110876,2014,200,2160,200,,,,,,
e20110984,2014,0,,,,,,,,
e20110127,2014,450,2210,450,,,,,,
e20110129,2014,225,1774,100,4303,125,,,,
e20120327,2014,500,1960,250,4691,250,,,,
e20120574,2014,500,2979,250,4217,150,5851,100,,
e20110013,2014,225,1652,125,4006,100,,,,
e20110216,2014,450,4457,225,5942,225,,,,
e20110324,2014,450,2688,450,,,,,,
e20121216,2014,0,,,,,,,,
e20120578,2014,500,2332,250,4975,250,,,,
e20110044,2014,450,2211,450,,,,,,
e20110116,2014,450,2277,225,4703,225,,,,
e20121053,2014,125,2515,125,,,,,,
e20110464,2014,450,1479,450,,,,,,
e20110300,2014,225,2047,225,,,,,,
e20110959,2014,0,,,,,,,,
e20120664,2014,500,1926,250,4911,250,,,,
e20120175,2014,500,2409,250,4607,250,,,,
e20120994,2014,0,,,,,,,,
e20130072,2014,0,,,,,,,,
e20110940,2014,200,3428,100,5603,100,,,,
e20131204,2014,450,794,225,4666,225,,,,
e20100312,2014,225,1618,225,,,,,,
e20110397,2014,450,1775,225,4799,225,,,,
e20120635,2014,500,1906,200,,,,,,
e20120228,2014,0,,,,,,,,
e20120763,2014,,,,,,,,,
e20110894,2014,200,2030,200,,,,,,
e20120549,2014,500,1851,250,,,,,,
e20121206,2014,250,3340,250,,,,,,
e20110918,2014,200,4145,200,,,,,,
e20110056,2014,450,3423,225,5137,225,,,,
e20110715,2014,450,1483,450,,,,,,
e20100124,2014,0,,,,,,,,
e20100675,2014,450,2411,250,4002,200,,,,
e20110512,2014,450,2343,225,4928,225,,,,
e20130929,2014,550,661,275,3559,275,,,,
e20130402,2014,550,538,275,4403,275,,,,
e20110031,2014,450,2318,225,4110,225,,,,
e20110009,2014,450,4459,225,5944,225,,,,
e20120045,2014,500,1228,300,3774,200,,,,
e20130639,2014,275,429,275,,,,,,
e20131167,2014,300,1346,200,3864,100,,,,
e20110551,2014,450,2912,225,5083,225,,,,
e20120139,2014,0,,,,,,,,
e20130865,2014,550,216,275,5180,275,,,,
,2014,125,1815,125,,,,,,
,2014,450,1502,230,5200,220,,,,
,2014,500,3068,250,4382,250,,,,
e20120627,2014,500,1771,250,5005,250,,,,
e20100614,2014,0,,,,,,,,
e20120247,2014,500,2328,250,4380,250,,,,
e20110702,2014,450,2228,450,,,,,,
e20110025,2014,450,5336,450,,,,,,
e20110906,2014,200,3140,100,4482,100,,,,
e20100428,2014,450,3551,225,5892,225,,,,
e20120725,2014,500,750,250,3948,250,,,,
e20130099,2014,275,882,275,,,,,,
e20110033,2014,450,1440,450,,,,,,
e20110015,2014,450,2980,225,5038,225,,,,
e20110481,2014,450,2534,225,5209,225,,,,
e20121074,2014,0,,,,,,,,
e20130758,2014,400,946,400,,,,,,
e20110089,2014,450,2613,450,,,,,,
e20110276,2014,450,2098,225,3606,225,,,,
e20110380,2014,225,2272,225,,,,,,
e20121024,2014,250,3499,250,,,,,,
e20110066,2014,450,1683,225,5303,225,,,,
e20120187,2014,0,,,,,,,,
e20110261,2014,450,1915,225,4683,225,,,,
e20120408,2014,500,1968,250,5478,250,,,,
e20130998,2014,300,1330,300,,,,,,
e20110529,2014,450,1780,225,3992,225,,,,
e20130363,2014,550,956,275,4935,275,,,,
e20120848,2014,250,2016,125,5241,125,,,,
e20120105,2014,0,,,,,,,,
e20110175,2014,450,3035,200,4736,250,,,,
e20120227,2014,500,1745,250,5451,250,,,,
e20110343,2014,450,2403,100,4944,350,,,,
e20130503,2014,550,328,300,4090,250,,,,
e20120619,2014,500,2737,250,4544,250,,,,
e20130734,2014,400,312,200,,,,,,
e20120656,2014,500,2054,250,5352,250,,,,
e20120654,2014,500,2075,250,,,,,,
e20111012,2014,200,3426,100,5633,100,,,,
e20130056,2014,550,89,300,3649,250,,,,
e20130345,2014,0,,,,,,,,
e20121059,2014,250,2141,125,5832,125,,,,
e20121096,2014,250,2477,125,5780,125,,,,
e20130872,2014,550,334,280,4436,270,,,,
e20120950,2014,0,,,,,,,,
e20120332,2014,,,,,,,,,
e20120515,2014,500,3139,500,,,,,,
e20131170,2014,0,1265,,4005,,,,,
e20130900,2014,550,543,275,3780,275,,,,
e20120841,2014,250,4067,250,,,,,,
e20110385,2014,450,2550,225,4602,225,,,,
e20120661,2014,500,2239,500,,,,,,
e20120693,2014,500,1969,250,4762,250,,,,
e20130883,2014,550,1003,275,4640,275,,,,
e20110789,2014,450,2041,225,5296,225,,,,
e20110273,2014,450,1564,225,3669,225,,,,
e20131041,2014,200,1312,100,3999,100,,,,
e20100340,2014,450,3343,450,,,,,,
e20110278,2014,0,,,,,,,,
e20120906,2014,250,3617,250,,,,,,
e20120306,2014,0,,,,,,,,
e20110575,2014,450,2257,450,,,,,,
,2014,0,,,,,,,,
,2014,500,1351,250,4489,250,,,,
e20120925,2014,250,2597,120,,,,,,
e20120423,2014,500,2236,500,,,,,,
e20131159,2014,300,1519,150,4861,150,,,,
,2014,250,1698,125,5189,125,,,,
,2014,500,1466,250,3801,250,,,,
,2014,450,1759,225,5755,225,,,,
,2014,125,1660,125,,,,,,
e20131233,2014,300,2436,100,5584,200,,,,
e20120757,2014,500,2502,150,5683,350,,,,
e20120921,2014,125,1588,125,,,,,,
e20121049,2014,250,3418,250,,,,,,
e20121157,2014,125,1903,125,,,,,,
e20120734,2014,500,2096,250,4749,250,,,,
e20120246,2014,250,2961,125,4135,125,,,,
e20120383,2014,500,3256,250,,,,,,
e20120158,2014,0,,,,,,,,
e20110341,2014,450,2404,225,5304,225,,,,
e20110975,2014,200,3118,100,3869,100,,,,
e20110750,2014,450,2010,225,5172,225,,,,
e20110616,2014,450,2719,230,4797,220,,,,
e20110109,2014,450,3581,150,4862,230,5625,70,,
e20120311,2014,0,,,,,,,,
e20121152,2014,250,1636,125,5881,125,,,,
e20120129,2014,500,1198,250,4550,250,,,,
e20110203,2014,450,2256,450,,,,,,
,2014,450,3200,300,5207,150,,,,
e20110404,2014,225,1538,125,3995,100,,,,
e20121143,2014,250,2308,250,,,,,,
e20120868,2014,250,3274,125,5703,125,,,,
e20120792,2014,500,2243,500,,,,,,
e20110826,2014,200,3788,200,,,,,,
e20120030,2014,500,1666,250,4813,250,,,,
e20120212,2014,500,3043,250,4667,250,,,,
e20110569,2014,450,3870,200,5561,250,,,,
e20121116,2014,125,1977,125,,,,,,
e20130876,2014,550,376,275,4295,275,,,,
e20120092,2014,0,,,,,,,,
e20130232,2014,550,907,550,,,,,,
e20120113,2014,250,4738,125,,,,,,
,2014,450,4448,225,5933,225,,,,
,2014,400,141,200,,,,,,
e20120364,2014,250,1700,250,,,,,,
e20120487,2014,500,3005,250,5251,250,,,,
e20120147,2014,500,3173,500,,,,,,
e20110185,2014,450,3055,250,4921,200,,,,
e20121025,2014,0,,,,,,,,
e20120506,2014,500,2110,250,1915,250,,,,
e20130723,2014,0,,,,,,,,
e20130518,2014,550,682,275,4278,275,,,,
e20111046,2014,100,2443,100,,,,,,
e20130695,2014,550,923,400,5508,150,,,,
e20130028,2014,400,395,400,,,,,,
e20130265,2014,550,502,275,4302,275,,,,
e20110477,2014,450,1534,450,,,,,,
e20110577,2014,0,,,,,,,,
e20120703,2014,500,535,250,4900,250,,,,
e20131042,2014,300,1411,150,5825,150,,,,
e20130433,2014,550,711,275,4107,275,,,,
e20120453,2014,500,5532,500,,,,,,
e20130532,2014,275,663,275,,,,,,
e20120609,2014,500,2516,250,4584,250,,,,
e20120424,2014,500,1777,250,4242,250,,,,
e20121058,2014,250,1571,100,5035,150,,,,
e20130275,2014,0,394,,,,,,,
e20120444,2014,500,2768,250,5680,250,,,,
e20131185,2014,200,1465,100,3769,100,,,,
e20120132,2014,250,,,,,,,,
e20130573,2014,550,253,300,3524,250,,,,
e20121178,2014,250,3165,125,5785,125,,,,
e20120344,2014,500,1661,250,4421,250,,,,
e20130636,2014,550,790,275,4845,275,,,,
e20130680,2014,550,1023,275,,,,,,
e20120956,2014,250,1101,125,5112,125,,,,
e20130321,2014,550,1034,250,5523,300,,,,
e20120483,2014,500,2997,250,5421,250,,,,
e20130703,2014,550,1122,300,,,,,,
e20120403,2014,500,3086,250,4717,250,,,,
e20120569,2014,0,,,,,,,,
e20110119,2014,450,2213,450,,,,,,
e20130243,2014,550,214,275,4398,275,,,,
e20120289,2014,500,1434,250,4238,250,,,,
e20121128,2014,250,2179,125,5812,125,,,,
e20110287,2014,450,2216,450,,,,,,
e20120374,2014,250,2267,250,,,,,,
e20120591,2014,500,3459,500,,,,,,
e20110996,2014,200,2529,200,,,,,,
e20120745,2014,250,885,250,,,,,,
e20120042,2014,0,,,,,,,,
e20120163,2014,500,1704,500,,,,,,
e20120524,2014,0,,,,,,,,
e20120142,2014,500,2450,150,,,,,,
e20110258,2014,225,2948,100,3918,125,,,,
e20120428,2014,250,1521,250,,,,,,
e20120700,2014,500,2042,250,4294,250,,,,
e20130164,2014,0,,,,,,,,
e20131007,2014,300,1384,300,,,,,,
e20120301,2014,500,1360,500,,,,,,
e20120640,2014,500,488,250,,,,,,
e20120779,2014,500,1400,250,3782,250,,,,
e20120104,2014,500,2829,200,4720,300,,,,
e20120449,2014,0,,,,,,,,
e20110455,2014,450,1688,250,5449,200,,,,
e20121061,2014,125,2504,125,,,,,,
e20131175,2014,300,1251,150,5248,150,,,,
e20110179,2014,450,,,,,,,,
e20120422,2014,500,1121,250,3548,250,,,,
e20130477,2014,550,1010,300,4735,250,,,,
e20130799,2014,550,938,275,,,,,,
e20110756,2014,450,2012,225,4784,225,,,,
e20110760,2014,450,1796,225,5615,225,,,,
e20120093,2014,500,3384,200,2315,300,,,,
e20110858,2014,0,,,,,,,,
e20120211,2014,500,808,250,4731,250,,,,
e20110620,2014,450,2714,250,4879,200,,,,
e20131123,2014,0,1209,0,,,,,,
e20121070,2014,250,1822,125,5088,125,,,,
e20130268,2014,550,592,300,3851,250,,,,
e20120079,2014,500,3113,250,5541,250,,,,
e20130158,2014,550,529,550,,,,,,
e20130590,2014,200,718,200,,,,,,
e20111027,2014,200,3601,200,,,,,,
e20110151,2014,0,,,,,,,,
e20120298,2014,250,1281,125,4471,125,,,,
e20120437,2014,250,1730,250,,,,,,
e20120174,2014,500,523,500,,,,,,
e20120869,2014,125,1717,125,,,,,,
e20120236,2014,500,2097,250,5356,250,,,,
