id,name_en,province_id,d_id,c_id,v_id,s_id,ps_id,name_kh,prefix_id,valid,is_no_school,locp_code,locd_code,locc_code,locv_code
"141108035081","Ta Koa",14,11,8,3,508,0,"Ta Koa",1,1,0,14,1411,141108,1411110803
"141108047061","Ta Koa",14,11,8,4,706,0,"តាកោ",3,1,0,14,1411,141108,1411110804
"141108080231","Oudom Meanchey",14,11,8,8,23,0,"Oudom Meanchey",2,1,0,14,1411,141108,1411110808
"141109047041","Kampong Russey",14,11,9,4,704,0,"កពង់ឫស្សី",3,1,0,14,1411,141109,1411110904
"141110037071","Prek Ta Sar",14,11,10,3,707,0,"ព្រែកតាសរ",3,1,0,14,1411,141110,1411111003
"141201010041","Svay Teap",14,12,1,1,4,0,"Svay Teap",2,1,0,14,1412,141201,1412120101
"141201010077","Sithor Kandal",14,12,1,1,7,0,"ការិ. អយក ស្រុកស៊ីធរកណ្ដាល",13,1,1,14,1412,141201,1412120101
"141201015011","Svay Teap",14,12,1,1,501,0,"Svay Teap",1,1,0,14,1412,141201,1412120101
"141201020031","Peanea",14,12,1,2,3,0,"Peanea",2,1,0,14,1412,141201,1412120102
"141201030021","Kbal Boeung",14,12,1,3,2,0,"Kbal Boeung",2,1,0,14,1412,141201,1412120103
"141201037041","Ampil Krao",14,12,1,3,704,0,"អំពិលក្រៅ",3,1,0,14,1412,141201,1412120103
"141201050011","Ampil Krao",14,12,1,5,1,0,"Ampil Krao",2,1,0,14,1412,141201,1412120105
"141202010091","Hun Sen Prey Sva",14,12,2,1,9,0,"Hun Sen Prey Sva",2,1,0,14,1412,141202,1412120201
"141202015041","Prey Sva",14,12,2,1,504,0,"Prey Sva",1,1,0,14,1412,141202,1412120201
"141202040051","Boeung Leng",14,12,2,4,5,0,"Boeung Leng",2,1,0,14,1412,141202,1412120204
"141202050061","Chrey Khmum",14,12,2,5,6,0,"Chrey Khmum",2,1,0,14,1412,141202,1412120205
"141202057081","Chrey Khmum",14,12,2,5,708,0,"ជ្រៃឃ្មុំ",3,1,0,14,1412,141202,1412120205
"141202080071","Hun Sen Lamlaung",14,12,2,8,7,0,"Hun Sen Lamlaung",2,1,0,14,1412,141202,1412120208
"141203020111","Ambeng Ches",14,12,3,2,11,0,"Ambeng Ches",2,1,0,14,1412,141203,1412120302
"141203040131","Kaung Tonle",14,12,3,4,13,0,"Kaung Tonle",2,1,0,14,1412,141203,1412120304
"141203047091","Lo-ve",14,12,3,4,709,0,"ល្វេ",3,1,0,14,1412,141203,1412120304
"141203060121","Kaung Sre",14,12,3,6,12,0,"Kaung Sre",2,1,0,14,1412,141203,1412120306
"141204010171","Pneuv",14,12,4,1,17,0,"Pneuv",2,1,0,14,1412,141204,1412120401
"141204017011","Pneuv",14,12,4,1,701,0,"ព្នៅ",3,1,0,14,1412,141204,1412120401
"141204020181","Ta Krab",14,12,4,2,18,0,"Ta Krab",2,1,0,14,1412,141204,1412120402
"141204030151","Kampreuv",14,12,4,3,15,0,"Kampreuv",2,1,0,14,1412,141204,1412120403
"141204040161","Hun Sen Phat Sandoang",14,12,4,4,16,0,"Hun Sen Phat Sandoang",2,1,0,14,1412,141204,1412120404
"141204050201","Tuol Sreung",14,12,4,5,20,0,"Tuol Sreung",2,1,0,14,1412,141204,1412120405
"141204060191","Tuol Angkounh",14,12,4,6,19,0,"Tuol Angkounh",2,1,0,14,1412,141204,1412120406
"141204070461","Banlech Svay",14,12,4,7,46,0,"Banlech Svay",2,1,0,14,1412,141204,1412120407
"141205010231","Ta Ngak Sre",14,12,5,1,23,0,"Ta Ngak Sre",2,1,0,14,1412,141205,1412120501
"141205020221","Hun Sen Skea Srok",14,12,5,2,22,0,"Hun Sen Skea Srok",2,1,0,14,1412,141205,1412120502
"141205027061","Pneuv 2",14,12,5,2,706,0,"ព្នៅ ២",3,1,0,14,1412,141205,1412120502
"141205030211","Skea Kdei",14,12,5,3,21,0,"Skea Kdei",2,1,0,14,1412,141205,1412120503
"141205040241","Ta Ngak Tonle",14,12,5,4,24,0,"Ta Ngak Tonle",2,1,0,14,1412,141205,1412120504
"141206030251","Po Ty",14,12,6,3,25,0,"Po Ty",2,1,0,14,1412,141206,1412120603
"141206037101","Po Ty",14,12,6,3,710,0,"ពោធិ៍ទី",3,1,0,14,1412,141206,1412120603
"141206050261","Prey Prum",14,12,6,5,26,0,"Prey Prum",2,1,0,14,1412,141206,1412120605
"141207020281","Prek Changkran",14,12,7,2,28,0,"Prek Changkran",2,1,0,14,1412,141207,1412120702
"141207030271","Ba Prey",14,12,7,3,27,0,"Ba Prey",2,1,0,14,1412,141207,1412120703
"141207040291","Hun Sen Prek Pneuv",14,12,7,4,29,0,"Hun Sen Prek Pneuv",2,1,0,14,1412,141207,1412120704
"141207050301","Prek Sandek",14,12,7,5,30,0,"Prek Sandek",2,1,0,14,1412,141207,1412120705
"141207055021","Prek Sandek",14,12,7,5,502,0,"Prek Sandek",1,1,0,14,1412,141207,1412120705
"141207059011","H.S.Prek Sandek",14,12,7,5,901,0,"ហស ព្រែកសណ្តែក",4,1,0,14,1412,141207,1412120705
"141208019021","Prey Deum Thneung",14,12,8,1,902,0,"ព្រៃដើមថ្នឹង",4,1,0,14,1412,141208,1412120801
"141208020471","Prey Deum Thneung",14,12,8,2,47,0,"Prey Deum Thneung",2,1,0,14,1412,141208,1412120802
"141208030311","Prey Deum Thneung",14,12,8,3,31,0,"Prey Deum Thneung",2,1,0,14,1412,141208,1412120803
"141209020331","Khnar",14,12,9,2,33,0,"Khnar",2,1,0,14,1412,141209,1412120902
"141209027071","Prey Teung",14,12,9,2,707,0,"ព្រៃទឹង",3,1,0,14,1412,141209,1412120902
"141209030351","Prey Teung",14,12,9,3,35,0,"Prey Teung",2,1,0,14,1412,141209,1412120903
"141209040321","Boeung Chor",14,12,9,4,32,0,"Boeung Chor",2,1,0,14,1412,141209,1412120904
"141209050341","Kauk Roka",14,12,9,5,34,0,"Kauk Roka",2,1,0,14,1412,141209,1412120905
"141210010401","Hun Sen Rolaing",14,12,10,1,40,0,"Hun Sen Rolaing",2,1,0,14,1412,141210,1412121001
"141210015031","Hun Sen Rolaing",14,12,10,1,503,0,"Hun Sen Rolaing",1,1,0,14,1412,141210,1412121001
"141210020381","Prey Lean",14,12,10,2,38,0,"Prey Lean",2,1,0,14,1412,141210,1412121002
"141210030371","Char",14,12,10,3,37,0,"Char",2,1,0,14,1412,141210,1412121003
"141210037051","Rumlech",14,12,10,3,705,0,"រំលេច",3,1,0,14,1412,141210,1412121003
"141210040391","Prey Po",14,12,10,4,39,0,"Prey Po",2,1,0,14,1412,141210,1412121004
"141210050361","Hun Sen Anlung Sar",14,12,10,5,36,0,"Hun Sen Anlung Sar",2,1,0,14,1412,141210,1412121005
"141210060451","Kampear",14,12,10,6,45,0,"Kampear",2,1,0,14,1412,141210,1412121006
"141211010411","Prey Chheang",14,12,11,1,41,0,"Prey Chheang",2,1,0,14,1412,141211,1412121101
"141211017031","Hun Sen Prey Chheang",14,12,11,1,703,0,"ហ៊ុន សែនព្រៃឈៀង",3,1,0,14,1412,141211,1412121101
"141211020421","Russey Sanh",14,12,11,2,42,0,"Russey Sanh",2,1,0,14,1412,141211,1412121102
"141211030431","Svay Chi Krai",14,12,11,3,43,0,"Svay Chi Krai",2,1,0,14,1412,141211,1412121103
"141211040441","Yuos",14,12,11,4,44,0,"Yuos",2,1,0,14,1412,141211,1412121104
"141301010011","Hun Sen Baray Keut",14,13,1,1,1,0,"ហស បារាយណ៍កើត",2,1,0,14,1413,141301,1413130101
"141301010021","Baray Keut",14,13,1,1,2,0,"បារាយណ៍កើត",2,1,0,14,1413,141301,1413130101
"141301010055","Provincial Pedagogy School",14,13,1,1,5,0,"សាលា គរុ. ខេត្ត",13,1,1,14,1413,141301,1413130101
"141301010066","មជ្ឈមណ្ឌល គរុកោសល្យភូមិភាគ",14,13,1,1,6,0,"មជ្ឈ.គរុ.ភូមិភាគ",13,1,0,14,1413,141301,1413130101
"141301010077","Prey Veng",14,13,1,1,7,0,"ការិ. អយក ក្រុងព្រៃវែង",13,1,1,14,1413,141301,1413130101
"141301019019","ChamroeunVichea",14,13,1,1,0,901,"ចម្រើនវិជ្ជា",4,1,0,14,1413,141301,1413130101
"141301020031","Baray Lech",14,13,1,2,3,0,"បារាយណ៍លិច",2,1,0,14,1413,141301,1413130102
"141301025011","Hun Sen Baray Lech",14,13,1,2,501,0,"Hun Sen Baray Lech",1,1,0,14,1413,141301,1413130102
"141301027011","Baray Lech",14,13,1,2,701,0,"បារាយណ៍",3,1,0,14,1413,141301,1413130102
"141302010041","Raung Damrei",14,13,2,1,4,0,"រោងដំរី",2,1,0,14,1413,141302,1413130201
"141302015021","Raung Damrei",14,13,2,1,502,0,"Raung Damrei",1,1,0,14,1413,141302,1413130201
"141302040051","Svay Sokhor",14,13,2,4,5,0,"ស្វាយសុខោ",2,1,0,14,1413,141302,1413130204
"141302045031","Svay Sokhor",14,13,2,4,503,0,"Svay Sokhor",1,1,0,14,1413,141302,1413130204
"141302047021","Cheung Teuk",14,13,2,4,702,0,"ជើងទឹក",3,1,0,14,1413,141302,1413130204
"141303015041","Prey Veng Krong",14,13,3,1,504,0,"Prey Veng Krong",1,1,0,14,1413,141303,1413130301
"141303020061","Kraing Ka-ek",14,13,3,2,6,0,"ក្រាំងក្អែក",2,1,0,14,1413,141303,1413130302
"141303020071","Prey Veng Krong",14,13,3,2,7,0,"ព្រៃវែងក្រុង",2,1,0,14,1413,141303,1413130302
"141303025071","Kraing Ka-ek",14,13,3,2,507,0,"Kraing Ka-ek",1,1,0,14,1413,141303,1413130302
"141303030081","Hun Sen Aknouwat",14,13,3,3,8,0,"ហស អនុវត្ត",2,1,0,14,1413,141303,1413130303
"141303037031","Aknouwat",14,13,3,3,703,0,"អនុវត្ត",3,1,0,14,1413,141303,1413130303
"141303039011","Preah Ang Duong",14,13,3,3,901,0,"ព្រះអង្គឌួង",4,1,0,14,1413,141303,1413130303
"141303040091","Pannha Khet Ram",14,13,3,4,9,0,"បញ្ញខេត្តារាម",2,1,0,14,1413,141303,1413130304
"141303045051","Pannha Khet Ram",14,13,3,4,505,0,"Pannha Khet Ram",1,1,0,14,1413,141303,1413130304
"141303049021","Hun Sen Kampong Leav",14,13,3,4,902,0,"ហស កំពង់លាវ",4,1,0,14,1413,141303,1413130304
"141303050101","Kdei Kandal",14,13,3,5,10,0,"ព្រុំសុន ក្តីកណ្តាល",2,1,0,14,1413,141303,1413130305
"141303055061","Kdei Kandal",14,13,3,5,506,0,"Kdei Kandal",1,1,0,14,1413,141303,1413130305
"141304020011","ក្រុងអង្គរ",14,13,4,2,0,1,"ក្រុងអង្គរ",9,1,0,14,1413,141304,1413130402
"141304030019","ជាស៊ីម កំចាយមារ",14,13,4,3,0,1,"ជាស៊ីម កំចាយមារ",10,1,0,14,1413,141304,1413130403
"150000000022","Private",15,0,0,0,2,0,"ស្វៃរិន",13,1,1,15,1500,150000,1500000000
"150000000033","Continue Education",15,0,0,0,3,0,"បំពេញវិជ្ជា",13,1,1,15,1500,150000,1500000000
"150000000044","Private Continue Education",15,0,0,0,4,0,"ស្វៃរិន បំពេញវិជ្ជា",13,1,1,15,1500,150000,1500000000
"150101010011","Robang Romeas",15,1,1,1,1,0,"Robang Romeas",2,1,0,15,1501,150101,1501010101
"150101010058","DoEYSPursat",15,5,1,1,8,0,"មន្ទីរ អយក ខេត្ត",13,1,1,15,1505,150501,1505050101
"150101010077","Bakan",15,1,1,1,7,0,"ការិ. អយក ស្រុកបាកាន",13,1,1,15,1501,150101,1501010101
"150101020811","Samrong Chey",15,1,1,2,81,0,"Samrong Chey",2,1,0,15,1501,150101,1501010102
"150101030021","Daung Chrum",15,1,1,3,2,0,"Daung Chrum",2,1,0,15,1501,150101,1501010103
"150101037071","Daung Chrum",15,1,1,3,707,0,"ដូងជ្រុំ",3,1,0,15,1501,150101,1501010103
"150101040031","Phoum O",15,1,1,4,3,0,"Phoum O",2,1,0,15,1501,150101,1501010104
"150101050581","Bot Trach",15,1,1,5,58,0,"Bot Trach",2,1,0,15,1501,150101,1501010105
"150101060651","Robang Romeas 1",15,1,1,6,65,0,"Robang Romeas 1",2,1,0,15,1501,150101,1501010106
"150101090041","Preah Ampil",15,1,1,9,4,0,"Preah Ampil",2,1,0,15,1501,150101,1501010109
"150102010101","Prey Phdao",15,1,2,1,10,0,"Prey Phdao",2,1,0,15,1501,150102,1501010201
"150102020051","Boeung Khnar",15,1,2,2,5,0,"Boeung Khnar",2,1,0,15,1501,150102,1501010202
"150102025051","Boeung Khnar",15,1,2,2,505,0,"Boeung Khnar",1,1,0,15,1501,150102,1501010202
"150102027111","Boeung Khnar",15,1,2,2,711,0,"បឹងខ្នារ",3,1,0,15,1501,150102,1501010202
"150102030061","Krasaing Kruor",15,1,2,3,6,0,"Krasaing Kruor",2,1,0,15,1501,150102,1501010203
"150102050071","Wat Chre",15,1,2,5,7,0,"Wat Chre",2,1,0,15,1501,150102,1501010205
"150102060081","Preah Malou",15,1,2,6,8,0,"Preah Malou",2,1,0,15,1501,150102,1501010206
"150102065101","Preah Malou",15,1,2,6,510,0,"Preah Malou",1,1,0,15,1501,150102,1501010206
"150102069041","Preah Malou",15,1,2,6,904,0,"ព្រះម្លូរ",4,1,0,15,1501,150102,1501010206
"150102120091","Prey Svay",15,1,2,12,9,0,"Prey Svay",2,1,0,15,1501,150102,1501010212
"150102130711","Samrong",15,1,2,13,71,0,"Samrong",2,1,0,15,1501,150102,1501010213
"150103020111","Koh Svay",15,1,3,2,11,0,"Koh Svay",2,1,0,15,1501,150103,1501010302
"150103060121","Khnar Toteung",15,1,3,6,12,0,"Khnar Toteung",2,1,0,15,1501,150103,1501010306
"150103065131","Khnar Toteung",15,1,3,6,513,0,"Khnar Toteung",1,1,0,15,1501,150103,1501010306
"150103080131","Phtas Sla",15,1,3,8,13,0,"Phtas Sla",2,1,0,15,1501,150103,1501010308
"150103090141","Koh Krabei",15,1,3,9,14,0,"Koh Krabei",2,1,0,15,1501,150103,1501010309
"150103100151","Damnak Thnung",15,1,3,10,15,0,"Damnak Thnung",2,1,0,15,1501,150103,1501010310
"150103120161","Koh Wat",15,1,3,12,16,0,"Koh Wat",2,1,0,15,1501,150103,1501010312
"150103127081","Koh Wat",15,1,3,12,708,0,"កោះវត្ត",3,1,0,15,1501,150103,1501010312
"150104010171","Angkanh",15,1,4,1,17,0,"Angkanh",2,1,0,15,1501,150104,1501010401
"150104017101","Me Teuk",15,1,4,1,710,0,"មេទឹក",3,1,0,15,1501,150104,1501010401
"150104040181","Kdat",15,1,4,4,18,0,"Kdat",2,1,0,15,1501,150104,1501010404
"150104070191","Koh Khsach",15,1,4,7,19,0,"Koh Khsach",2,1,0,15,1501,150104,1501010407
"150104080201","Tuol Leap",15,1,4,8,20,0,"Tuol Leap",2,1,0,15,1501,150104,1501010408
"150104085111","Tuol Leap",15,1,4,8,511,0,"Tuol Leap",1,1,0,15,1501,150104,1501010408
"150104110591","Dei Roneat",15,1,4,11,59,0,"Dei Roneat",2,1,0,15,1501,150104,1501010411
"150104120571","Trang",15,1,4,12,57,0,"Trang",2,1,0,15,1501,150104,1501010412
"150104130661","Prek Kror",15,1,4,13,66,0,"Prek Kror",2,1,0,15,1501,150104,1501010413
"150104140771","Kham Samnar",15,1,4,14,77,0,"Kham Samnar",2,1,0,15,1501,150104,1501010414
"150105030211","Robos Raing",15,1,5,3,21,0,"Robos Raing",2,1,0,15,1501,150105,1501010503
"150105050221","O Ta Pong",15,1,5,5,22,0,"O Ta Pong",2,1,0,15,1501,150105,1501010505
"150105055071","O Ta Pong",15,1,5,5,507,0,"O Ta Pong",1,1,0,15,1501,150105,1501010505
"150105059021","O Ta Pong",15,1,5,5,902,0,"អូរតាប៉ោង",4,1,0,15,1501,150105,1501010505
"150105060231","Anlung Kray",15,1,5,6,23,0,"Anlung Kray",2,1,0,15,1501,150105,1501010506
"150105070241","Sras Makak",15,1,5,7,24,0,"Sras Makak",2,1,0,15,1501,150105,1501010507
"150105077051","Sras Makak",15,1,5,7,705,0,"ស្រះម្កាក់",3,1,0,15,1501,150105,1501010507
"150105080671","Ta Nay",15,1,5,8,67,0,"Ta Nay",2,1,0,15,1501,150105,1501010508
"150105100251","Sdok Khlauk",15,1,5,10,25,0,"Sdok Khlauk",2,1,0,15,1501,150105,1501010510
"150105110261","Tuol Rokeang",15,1,5,11,26,0,"Tuol Rokeang",2,1,0,15,1501,150105,1501010511
"150105120271","Samrong Pork",15,1,5,12,27,0,"Samrong Pork",2,1,0,15,1501,150105,1501010512
"150106010281","Pneuv",15,1,6,1,28,0,"Pneuv",2,1,0,15,1501,150106,1501010601
"150106030721","Kaun Tnot",15,1,6,3,72,0,"Kaun Tnot",2,1,0,15,1501,150106,1501010603
"150106049031","Hun Sen Rumlech",15,1,6,4,903,0,"ហស រំលេច",4,1,0,15,1501,150106,1501010604
"150106050291","Prasat",15,1,6,5,29,0,"Prasat",2,1,0,15,1501,150106,1501010605
"150106055031","Prasat",15,1,6,5,503,0,"Prasat",1,1,0,15,1501,150106,1501010605
"150106070301","Rumlech",15,1,6,7,30,0,"Rumlech",2,1,0,15,1501,150106,1501010607
"150106075141","Rumlech",15,1,6,7,514,0,"Rumlech",1,1,0,15,1501,150106,1501010607
"150106090311","Khvav",15,1,6,9,31,0,"Khvav",2,1,0,15,1501,150106,1501010609
"150106095121","Khav",15,1,6,9,512,0,"Khav",1,1,0,15,1501,150106,1501010609
"150106110321","Damnak Trach",15,1,6,11,32,0,"Damnak Trach",2,1,0,15,1501,150106,1501010611
"150106130761","Phoum Thmei",15,1,6,13,76,0,"Phoum Thmei",2,1,0,15,1501,150106,1501010613
"150107010331","Snam Preah",15,1,7,1,33,0,"Snam Preah",2,1,0,15,1501,150107,1501010701
"150107015061","Snam Preah",15,1,7,1,506,0,"Snam Preah",1,1,0,15,1501,150107,1501010701
"150107027061","Snam Preah",15,1,7,2,706,0,"ស្នាមព្រះ",3,1,0,15,1501,150107,1501010702
"150107030601","Andaung Sambour",15,1,7,3,60,0,"Andaung Sambour",2,1,0,15,1501,150107,1501010703
"150107050341","Chambak Meas",15,1,7,5,34,0,"Chambak Meas",2,1,0,15,1501,150107,1501010705
"150107060681","Tuol Khmer",15,1,7,6,68,0,"Tuol Khmer",2,1,0,15,1501,150107,1501010706
"150107080351","Koh Krasaing",15,1,7,8,35,0,"Koh Krasaing",2,1,0,15,1501,150107,1501010708
"150107090361","Pneuv",15,1,7,9,36,0,"Pneuv",2,1,0,15,1501,150107,1501010709
"150107120381","Khlaing Moeung",15,1,7,12,38,0,"Khlaing Moeung",2,1,0,15,1501,150107,1501010712
"150107130391","Khmar",15,1,7,13,39,0,"Khmar",2,1,0,15,1501,150107,1501010713
"150107140401","Thnuos Ta Chap",15,1,7,14,40,0,"Thnuos Ta Chap",2,1,0,15,1501,150107,1501010714
"150107170371","Phlov Moan",15,1,7,17,37,0,"Phlov Moan",2,1,0,15,1501,150107,1501010717
"150107170411","Andaung Krasaing",15,1,7,17,41,0,"Andaung Krasaing",2,1,0,15,1501,150107,1501010717
"150107210611","Tram Pe",15,1,7,21,61,0,"Tram Pe",2,1,0,15,1501,150107,1501010721
"150108020421","Svay Daun Keo",15,1,8,2,42,0,"Svay Daun Keo",2,1,0,15,1501,150108,1501010802
"150108025041","Svay Daun Keo",15,1,8,2,504,0,"Svay Daun Keo",1,1,0,15,1501,150108,1501010802
"150108027091","Svay Daun Keo",15,1,8,2,709,0,"ស្វាយដូនកែវ",3,1,0,15,1501,150108,1501010802
"150108050431","Kampang",15,1,8,5,43,0,"Kampang",2,1,0,15,1501,150108,1501010805
"150108060731","Chrop",15,1,8,6,73,0,"Chrop",2,1,0,15,1501,150108,1501010806
"150108090441","Nikum",15,1,8,9,44,0,"Nikum",2,1,0,15,1501,150108,1501010809
"150108095081","Nikum",15,1,8,9,508,0,"Nikum",1,1,0,15,1501,150108,1501010809
"150109010451","Kauk Rumlor",15,1,9,1,45,0,"Kauk Rumlor",2,1,0,15,1501,150109,1501010901
"150109050461","Prey Raung",15,1,9,5,46,0,"Prey Raung",2,1,0,15,1501,150109,1501010905
"150109060471","Ta Lo",15,1,9,6,47,0,"Ta Lo",2,1,0,15,1501,150109,1501010906
"150109065021","Ta Lo",15,1,9,6,502,0,"Ta Lo",1,1,0,15,1501,150109,1501010906
"150109069051","Ta Lo",15,1,9,6,905,0,"តាលោ",4,1,0,15,1501,150109,1501010906
"150109070621","Damnak Trop",15,1,9,7,62,0,"Damnak Trop",2,1,0,15,1501,150109,1501010907
"150109110481","Boeung Kak",15,1,9,11,48,0,"Boeung Kak",2,1,0,15,1501,150109,1501010911
"150109120491","Serei Kunthea",15,1,9,12,49,0,"Serei Kunthea",2,1,0,15,1501,150109,1501010912
"150109150631","Roha Til",15,1,9,15,63,0,"Roha Til",2,1,0,15,1501,150109,1501010915
"150109160691","Bos Kor",15,1,9,16,69,0,"Bos Kor",2,1,0,15,1501,150109,1501010916
"150109170701","Prahal",15,1,9,17,70,0,"Prahal",2,1,0,15,1501,150109,1501010917
"150109170781","Chraing Chaut",15,1,9,17,78,0,"Chraing Chaut",2,1,0,15,1501,150109,1501010917
"150109180791","Boeung Sdok",15,1,9,18,79,0,"Boeung Sdok",2,1,0,15,1501,150109,1501010918
"150109190801","Tang Kauk",15,1,9,19,80,0,"Tang Kauk",2,1,0,15,1501,150109,1501010919
"150110020741","Kab Kralanh",15,1,10,2,74,0,"Kab Kralanh",2,1,0,15,1501,150110,1501011002
"150110030501","Polyum",15,1,10,3,50,0,"Polyum",2,1,0,15,1501,150110,1501011003
"150110050511","Boeung Prey",15,1,10,5,51,0,"Boeung Prey",2,1,0,15,1501,150110,1501011005
"150110070821","Chamkar O",15,1,10,7,82,0,"Chamkar O",2,1,0,15,1501,150110,1501011007
"150110080751","Kandeung Meas",15,1,10,8,75,0,"Kandeung Meas",2,1,0,15,1501,150110,1501011008
"150110110521","Trapaing Chorng",15,1,10,11,52,0,"Trapaing Chorng",2,1,0,15,1501,150110,1501011011
"150110115011","Trapaing Chorng",15,1,10,11,501,0,"Trapaing Chorng",1,1,0,15,1501,150110,1501011011
"150110129011","Bakan",15,1,10,12,901,0,"បាកាន",4,1,0,15,1501,150110,1501011012
"150110150531","Bour Sranger",15,1,10,15,53,0,"Bour Sranger",2,1,0,15,1501,150110,1501011015
"150110160551","Samdech Euv Samdech Me",15,1,10,16,55,0,"Samdech Euv Samdech Me",2,1,0,15,1501,150110,1501011016
"150110170541","Bakan",15,1,10,17,54,0,"Bakan",2,1,0,15,1501,150110,1501011017
"150110175091","Bakan",15,1,10,17,509,0,"Bakan",1,1,0,15,1501,150110,1501011017
"150110177011","Hun Sen Bakan",15,1,10,17,701,0,"ហស បាកាន",3,1,0,15,1501,150110,1501011017
"150110180641","Kdei Chhnuol",15,1,10,18,64,0,"Kdei Chhnuol",2,1,0,15,1501,150110,1501011018
"150110200561","Preah Chambak",15,1,10,20,56,0,"Preah Chambak",2,1,0,15,1501,150110,1501011020
"150201010077","Kandieng",15,2,1,1,7,0,"ការិ. អយក ស្រុកកណ្ដៀង",13,1,1,15,1502,150201,1502020101
"150201030011","Hun Sen Sovann Raingsei",15,2,1,3,1,0,"Hun Sen Sovann Raingsei",2,1,0,15,1502,150201,1502020103
"150201035081","Sovann Raingsei",15,2,1,3,508,0,"Sovann Raingsei",1,1,0,15,1502,150201,1502020103
"150201037041","Sovann Raingsei",15,2,1,3,704,0,"សុវណ្ណរង្សី",3,1,0,15,1502,150201,1502020103
"150201080021","Anlung Vil",15,2,1,8,2,0,"Anlung Vil",2,1,0,15,1502,150201,1502020108
"150201085091","Anlung Vil",15,2,1,8,509,0,"Anlung Vil",1,1,0,15,1502,150201,1502020108
"150201120041","Prek Chheu Trav",15,2,1,12,4,0,"Prek Chheu Trav",2,1,0,15,1502,150201,1502020112
"150203020111","Keo Vichey",15,2,3,2,11,0,"Keo Vichey",2,1,0,15,1502,150203,1502020302
"150203025121","Keo Vichey",15,2,3,2,512,0,"Keo Vichey",1,1,0,15,1502,150203,1502020302
"150203050121","Kandieng",15,2,3,5,12,0,"Kandieng",2,1,0,15,1502,150203,1502020305
"150203055031","Srok Kandieng",15,2,3,5,503,0,"Srok Kandieng",1,1,0,15,1502,150203,1502020305
"150203059011","Hun Sen Kandieng",15,2,3,5,901,0,"ហស កណ្ដៀង",4,1,0,15,1502,150203,1502020305
"150203090131","Prey Meanchey",15,2,3,9,13,0,"Prey Meanchey",2,1,0,15,1502,150203,1502020309
"150203095161","Prey Meanchey",15,2,3,9,516,0,"Prey Meanchey",1,1,0,15,1502,150203,1502020309
"150203130141","Hun Sen Phoum Stung",15,2,3,13,14,0,"Hun Sen Phoum Stung",2,1,0,15,1502,150203,1502020313
"150203135141","Hun Sen Phoum Stung",15,2,3,13,514,0,"Hun Sen Phoum Stung",1,1,0,15,1502,150203,1502020313
"150203150151","Hun Sen Um Eam",15,2,3,15,15,0,"Hun Sen Um Eam",2,1,0,15,1502,150203,1502020315
"150203170161","Boeung Chhouk",15,2,3,17,16,0,"Boeung Chhouk",2,1,0,15,1502,150203,1502020317
"150204010071","Suy Sem Kanhchor",15,2,4,1,7,0,"Suy Sem Kanhchor",2,1,0,15,1502,150204,1502020401
"150204030081","Hun Sen 7 Makara",15,2,4,3,8,0,"Hun Sen 7 Makara",2,1,0,15,1502,150204,1502020403
"150204035041","Hun Sen 7 Makara",15,2,4,3,504,0,"Hun Sen 7 Makara",1,1,0,15,1502,150204,1502020403
"150204037031","HS 7 Makara",15,2,4,3,703,0,"ហស ៧មករា",3,1,0,15,1502,150204,1502020403
"150204050091","Rolaing Toteung",15,2,4,5,9,0,"Rolaing Toteung",2,1,0,15,1502,150204,1502020405
"150204050351","Rolaing Bandouy",15,2,4,5,35,0,"Rolaing Bandouy",2,1,0,15,1502,150204,1502020405
"150204080101","Kaun Kray",15,2,4,8,10,0,"Kaun Kray",2,1,0,15,1502,150204,1502020408
"150204110331","Hun Sen Tbeng Bangkeab",15,2,4,11,33,0,"Hun Sen Tbeng Bangkeab",2,1,0,15,1502,150204,1502020411
"150205010171","Raing Til",15,2,5,1,17,0,"Raing Til",2,1,0,15,1502,150205,1502020501
"150205020361","Cha Ros",15,2,5,2,36,0,"Cha Ros",2,1,0,15,1502,150205,1502020502
"150205050381","Koh Ka-ek",15,2,5,5,38,0,"Koh Ka-ek",2,1,0,15,1502,150205,1502020505
"150206010181","Sdao Chrum",15,2,6,1,18,0,"Sdao Chrum",2,1,0,15,1502,150206,1502020601
"150206015131","Sdao Chrum",15,2,6,1,513,0,"Sdao Chrum",1,1,0,15,1502,150206,1502020601
"150206040191","Sen Chey",15,2,6,4,19,0,"Sen Chey",2,1,0,15,1502,150206,1502020604
"150206070201","Kdei Oudom",15,2,6,7,20,0,"Kdei Oudom",2,1,0,15,1502,150206,1502020607
"150206130211","Koh Prateal",15,2,6,13,21,0,"Koh Prateal",2,1,0,15,1502,150206,1502020613
"150206140221","Preah Theat",15,2,6,14,22,0,"Preah Theat",2,1,0,15,1502,150206,1502020614
"150206150231","Tonle Om",15,2,6,15,23,0,"Tonle Om",2,1,0,15,1502,150206,1502020615
"150206155201","Sre Sdok",15,2,6,15,520,0,"Sre Sdok",1,1,0,15,1502,150206,1502020615
"150206157011","Tonle Om",15,2,6,15,701,0,"ទន្លេអុំ",3,1,0,15,1502,150206,1502020615
"150206160371","Po 2",15,2,6,16,37,0,"Po 2",2,1,0,15,1502,150206,1502020616
"150207030241","Svay Luong",15,2,7,3,24,0,"Svay Luong",2,1,0,15,1502,150207,1502020703
"150207035021","Svay Luong",15,2,7,3,502,0,"Svay Luong",1,1,0,15,1502,150207,1502020703
